"game_id","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202110030nyj","WilsZa00","QB","Zach Wilson","NYJ",21,34,297,2,1,1,8,54,97.3,3,-2,0,2,0,0,0,0,0,0,2,1,38,37,1,"NYJ","TEN",0,0,0,0,0,0,18.68,18.68,17.68,17.68,18.68,18.68,324,11,14,3,-4,2,0,0,0,0,61,100,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","CartMi03","RB","Michael Carter","NYJ",0,0,0,0,0,0,0,0,0,13,38,1,13,3,1,-4,0,-4,0,0,13,13,0,13,"NYJ","TEN",0,0,0,0,0,0,10.4,10.4,9.9,9.9,9.9,9.9,0,0,0,0,8,30,0,3.9,0,0,31,51,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","BerrBr00","WR","Braxton Berrios","NYJ",0,0,0,0,0,0,0,0,0,2,15,0,9,1,1,0,0,0,0,0,2,2,0,2,"NYJ","TEN",0,0,0,0,0,0,2.5,2.5,2,2,2,2,0,0,0,0,11,4,0,-6,6,0,9,15,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","TannRy00","QB","Ryan Tannehill","TEN",30,49,298,1,0,7,45,27,85.2,3,9,0,7,0,0,0,0,0,0,1,2,59,57,2,"TEN","NYJ",1,0,0,0,0,0,18.82,18.82,18.82,18.82,18.82,18.82,404,9,14,1,8,1,0,0,0,0,100,100,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","HenrDe00","RB","Derrick Henry ","TEN",0,0,0,0,0,0,0,0,0,33,157,1,22,2,2,20,0,16,0,0,33,33,0,33,"TEN","NYJ",0,0,0,0,1,0,28.7,28.7,24.7,24.7,26.7,26.7,0,0,0,0,77,80,2,5,15,0,59,59,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","McNiJe00","RB","Jeremy McNichols","TEN",0,0,0,0,0,0,0,0,0,1,11,0,11,12,8,74,0,27,0,0,1,1,0,1,"TEN","NYJ",0,0,0,0,0,0,16.5,16.5,12.5,12.5,12.5,12.5,0,0,0,0,11,0,0,-21.6,92,1,40,40,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","McMaRa00","WR","Racey McMath","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","BlasKh00","FB","Khari Blasingame","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","CartTo01","TE","Tory Carter","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TEN","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","MimsDe00","WR","Denzel Mims","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NYJ","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","BrowDa04","TE","Daniel Brown","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NYJ","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","KrofTy00","TE","Tyler Kroft","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NYJ","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,46,75,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","WescTr00","TE","Trevon Wesco","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NYJ","TEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030nyj","GrifRy00","TE","Ryan Griffin","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,8,0,0,0,0,0,0,"NYJ","TEN",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,29.2,6,0,35,57,"TEN","NYJ",24,27,"True","outdoors","fieldturf ",78,50,9,-6,"TEN",44,2021-10-03
"202110030phi","McKiJe00","RB","Jerick McKinnon","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KAN","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","KempMa00","WR","Marcus Kemp","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KAN","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","StolJa00","TE","Jack Stoll","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PHI","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","BurtMi00","FB","Michael Burton","KAN",0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,1,1,0,1,"KAN","PHI",0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1,4,0,0,0,0,4,6,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","HillTy00","WR","Tyreek Hill","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,186,3,44,0,0,0,0,0,0,"KAN","PHI",0,0,0,0,0,1,50.6,50.6,42.1,42.1,44.1,44.1,0,0,0,0,0,0,0,163.2,43,0,54,81,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","ArceJJ00","WR","JJ Arcega-Whiteside","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PHI","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","PrinBy00","WR","Byron Pringle","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,23,0,19,0,0,0,0,0,0,"KAN","PHI",0,0,0,0,0,0,4.3,4.3,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,19,4,0,17,25,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","FortJo01","TE","Joe Fortson","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,0,"KAN","PHI",0,0,0,0,0,0,7.2,7.2,6.7,6.7,6.7,6.7,0,0,0,0,0,0,0,1,1,0,15,22,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","GrayNo00","TE","Noah Gray","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"KAN","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,18,27,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","KelcTr00","TE","Travis Kelce","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,23,0,10,0,0,0,0,0,0,"KAN","PHI",0,0,0,0,0,0,6.3,6.3,4.3,4.3,4.3,4.3,0,0,0,0,0,0,0,22.8,17,1,59,88,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","RobiDe01","WR","Demarcus Robinson","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KAN","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,67,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","BellBl00","TE","Blake Bell","KAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"KAN","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","MahoPa00","QB","Patrick Mahomes","KAN",24,30,278,5,1,1,7,44,131,5,26,0,12,0,0,0,0,0,0,4,1,36,35,1,"KAN","PHI",0,0,0,0,0,0,32.72,32.72,31.72,31.72,32.72,32.72,219,5,4,1,22,4,0,0,0,0,67,100,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","EdwaCl00","RB","Clyde Edwards-Helaire","KAN",0,0,0,0,0,0,0,0,0,14,102,0,17,3,2,12,1,11,0,0,14,14,0,14,"KAN","PHI",0,0,0,0,1,0,22.4,22.4,18.4,18.4,20.4,20.4,0,0,0,0,56,46,2,0.9,11,0,35,52,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","WillDa10","RB","Darrel Williams","KAN",0,0,0,0,0,0,0,0,0,10,42,1,10,2,2,16,0,9,0,0,10,10,0,10,"KAN","PHI",0,0,0,0,0,0,13.8,13.8,12.8,12.8,12.8,12.8,0,0,0,0,21,21,0,-5,21,0,24,36,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","HardMe00","WR","Mecole Hardman","KAN",0,0,0,0,0,0,0,0,0,2,25,0,24,3,2,16,0,9,0,0,2,2,0,2,"KAN","PHI",0,0,0,0,0,0,6.1,6.1,5.1,5.1,5.1,5.1,0,0,0,0,24,1,0,11.1,20,0,35,52,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","WatkQu00","WR","Quez Watkins","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,33,0,18,0,0,0,0,0,0,"PHI","KAN",0,0,0,0,0,0,6.3,6.3,4.8,4.8,4.8,4.8,0,0,0,0,0,0,0,46.9,28,0,43,58,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","WardGr02","WR","Greg Ward","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,1,15,0,0,0,0,0,0,"PHI","KAN",0,0,0,0,0,0,8.5,8.5,8,8,8,8,0,0,0,0,0,0,0,18,0,1,22,30,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","HurtJa00","QB","Jalen Hurts","PHI",32,48,387,2,0,3,29,37,105.1,8,47,0,12,0,0,0,0,0,0,4,4,59,55,4,"PHI","KAN",0,0,0,1,0,0,31.18,31.18,28.18,28.18,30.18,30.18,329,7,17,10,23,24,3,0,0,0,74,100,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","GainKe00","RB","Kenneth Gainwell","PHI",0,0,0,0,0,0,0,0,0,3,31,1,13,8,6,58,0,15,0,0,3,3,0,3,"PHI","KAN",0,0,0,0,0,0,20.9,20.9,17.9,17.9,17.9,17.9,0,0,0,0,19,12,1,19.2,41,0,29,39,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","SandMi01","RB","Miles Sanders","PHI",0,0,0,0,0,0,0,0,0,7,13,0,5,3,3,34,0,18,0,0,7,7,0,7,"PHI","KAN",0,0,0,0,0,0,7.7,7.7,6.2,6.2,6.2,6.2,0,0,0,0,3,10,1,0.9,33,0,47,64,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","ReagJa00","WR","Jalen Reagor","PHI",0,0,0,0,0,0,0,0,0,1,12,0,12,1,1,9,0,9,0,0,1,1,0,1,"PHI","KAN",0,0,0,0,0,0,3.1,3.1,2.6,2.6,2.6,2.6,0,0,0,0,6,6,1,-2,11,0,52,70,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","SmitDe07","WR","DeVonta Smith","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,122,0,37,0,0,0,0,0,0,"PHI","KAN",0,0,0,0,0,1,22.2,22.2,15.7,15.7,17.7,17.7,0,0,0,0,0,0,0,144,38,0,68,92,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","ErtzZa00","TE","Zach Ertz","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,60,0,19,0,0,0,0,0,0,"PHI","KAN",0,0,0,0,0,0,12,12,9,9,9,9,0,0,0,0,0,0,0,59.2,29,1,37,50,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030phi","GoedDa00","TE","Dallas Goedert","PHI",0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,56,1,21,0,0,0,0,0,0,"PHI","KAN",0,0,0,0,0,0,16.6,16.6,14.1,14.1,14.1,14.1,0,0,0,0,0,0,0,30,26,0,55,74,"KAN","PHI",42,30,"False","outdoors","grass ",73,69,8,-7,"KAN",54.5,2021-10-03
"202110030ram","MoorRo02","WR","Rondale Moore","ARI",0,0,0,0,0,0,0,0,0,2,9,0,10,3,3,28,0,16,0,0,2,2,0,2,"ARI","LAR",0,0,0,0,0,0,6.7,6.7,5.2,5.2,5.2,5.2,0,0,0,0,7,2,0,-3,31,0,33,42,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","MundJo00","TE","Johnny Mundt","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,9,0,0,0,0,0,0,"LAR","ARI",0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,7,2,0,20,29,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","JackDe00","WR","DeSean Jackson","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,0,6,0,0,0,0,0,0,"LAR","ARI",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,63.9,6,0,22,32,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","WardJo00","RB","Jonathan Ward","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","WoodRo02","WR","Robert Woods","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,48,1,18,0,0,0,0,0,0,"LAR","ARI",0,0,0,0,0,0,14.8,14.8,12.8,12.8,12.8,12.8,0,0,0,0,0,0,0,61.8,10,0,65,96,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","HigbTy00","TE","Tyler Higbee","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,36,0,18,0,0,0,0,0,0,"LAR","ARI",0,0,0,0,0,0,7.6,7.6,5.6,5.6,5.6,5.6,0,0,0,0,0,0,0,46.2,14,0,54,79,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","MurrKy00","QB","Kyler Murray","ARI",24,32,268,2,0,3,19,41,120.3,6,39,0,18,0,0,0,0,0,0,4,2,41,39,2,"ARI","LAR",0,0,0,0,0,0,22.62,22.62,22.62,22.62,22.62,22.62,230,2,7,8,39,0,0,0,0,0,76,97,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","EdmoCh00","RB","Chase Edmonds","ARI",0,0,0,0,0,0,0,0,0,12,120,0,54,5,4,19,0,9,0,0,12,12,0,12,"ARI","LAR",0,0,0,0,1,0,20.9,20.9,15.9,15.9,17.9,17.9,0,0,0,0,96,24,1,28,11,1,52,67,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","ConnJa00","RB","James Conner","ARI",0,0,0,0,0,0,0,0,0,18,50,2,10,2,2,16,0,9,0,0,18,18,0,18,"ARI","LAR",0,0,0,0,0,0,20.6,20.6,19.6,19.6,19.6,19.6,0,0,0,0,25,25,0,4,12,0,33,42,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","WeslAn01","WR","Antoine Wesley","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","GreeA.00","WR","A.J. Green","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,67,1,41,0,0,0,0,0,0,"ARI","LAR",0,0,0,0,0,0,17.7,17.7,15.2,15.2,15.2,15.2,0,0,0,0,0,0,0,52.2,21,0,67,86,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","HopkDe00","WR","DeAndre Hopkins","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,67,0,25,0,0,0,0,0,0,"ARI","LAR",0,0,0,0,0,0,10.7,10.7,8.7,8.7,8.7,8.7,0,0,0,0,0,0,0,91.7,17,0,75,96,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","WillMa04","TE","Maxx Williams","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,66,1,25,0,0,0,0,0,0,"ARI","LAR",0,0,0,0,0,0,17.6,17.6,15.1,15.1,15.1,15.1,0,0,0,0,0,0,0,19,47,0,45,58,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","KirkCh01","WR","Christian Kirk","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,"ARI","LAR",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,4,1,0,56,72,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","McCoCo00","QB","Colt McCoy","ARI",0,0,0,0,0,0,0,0,0,2,-2,0,-1,0,0,0,0,0,0,0,2,2,0,2,"ARI","LAR",0,0,0,0,0,0,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,0,0,0,0,-2,0,0,0,0,0,2,3,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","StafMa00","QB","Matthew Stafford","LAR",26,41,280,2,1,0,0,35,89.5,6,21,0,8,0,0,0,0,0,0,2,4,47,43,4,"LAR","ARI",0,0,0,0,0,0,20.3,20.3,19.3,19.3,20.3,20.3,354,11,8,2,19,2,0,0,0,0,68,100,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","HendDa00","RB","Darrell Henderson","LAR",0,0,0,0,0,0,0,0,0,14,89,0,15,6,5,27,0,13,0,0,14,14,0,14,"LAR","ARI",0,0,0,0,0,0,16.6,16.6,14.1,14.1,14.1,14.1,0,0,0,0,62,27,1,-7.8,37,0,61,90,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","MichSo00","RB","Sony Michel","LAR",0,0,0,0,0,0,0,0,0,3,11,0,9,0,0,0,0,0,1,0,3,3,0,3,"LAR","ARI",0,0,0,0,0,0,0.1,0.1,-0.9,-0.9,-0.9,-0.9,0,0,0,0,9,2,0,0,0,0,7,10,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","JeffVa00","WR","Van Jefferson","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,90,1,22,0,0,0,0,0,0,"LAR","ARI",0,0,0,0,0,0,21,21,18,18,18,18,0,0,0,0,0,0,0,69,21,0,46,68,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","KuppCo00","WR","Cooper Kupp","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,64,0,35,0,0,0,0,0,0,"LAR","ARI",0,0,0,0,0,0,11.4,11.4,8.9,8.9,8.9,8.9,0,0,0,0,0,0,0,114.4,17,1,65,96,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","DaniDa02","TE","Darrell Daniels","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030ram","HarrDe03","TE","Demetrius Harris","ARI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ARI","LAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,"ARI","LAR",37,20,"False","dome","matrixturf",72,45,0,-4,"LAR",49.5,2021-10-03
"202110030sfo","CollAl00","RB","Alex Collins","SEA",0,0,0,0,0,0,0,0,0,10,44,1,14,2,2,34,0,28,0,0,10,10,0,10,"SEA","SFO",0,0,0,0,0,0,15.8,15.8,14.8,14.8,14.8,14.8,0,0,0,0,30,14,0,8,26,0,22,39,"SEA","SFO",28,21,"False","outdoors","grass",80,33,0,-2.5,"SFO",52,2021-10-03
"202110030sfo","WilsRu00","QB","Russell Wilson","SEA",16,23,149,2,0,3,20,28,116,4,26,1,16,0,0,0,0,0,0,2,2,30,28,2,"SEA","SFO",0,0,0,0,0,0,22.56,22.56,22.56,22.56,22.56,22.56,125,3,10,6,26,0,0,0,0,0,56,100,"SEA","SFO",28,21,"False","outdoors","grass",80,33,0,-2.5,"SFO",52,2021-10-03
"202110030sfo","CarsCh00","RB","Chris Carson","SEA",0,0,0,0,0,0,0,0,0,13,30,0,8,1,1,1,0,1,0,0,13,13,0,13,"SEA","SFO",0,0,0,0,0,0,4.1,4.1,3.6,3.6,3.6,3.6,0,0,0,0,10,20,0,-5,6,0,25,45,"SEA","SFO",28,21,"False","outdoors","grass",80,33,0,-2.5,"SFO",52,2021-10-03
"202110030sfo","HomeTr00","RB","Travis Homer","SEA",0,0,0,0,0,0,0,0,0,1,5,0,5,0,0,0,0,0,0,0,1,1,0,1,"SEA","SFO",0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,1,4,1,0,0,0,9,16,"SEA","SFO",28,21,"False","outdoors","grass",80,33,0,-2.5,"SFO",52,2021-10-03
"202110030sfo","MetcDK00","WR","D.K. Metcalf","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,65,1,28,0,0,0,0,0,0,"SEA","SFO",0,0,0,0,0,0,16.5,16.5,14.5,14.5,14.5,14.5,0,0,0,0,0,0,0,87.2,29,1,46,82,"SEA","SFO",28,21,"False","outdoors","grass",80,33,0,-2.5,"SFO",52,2021-10-03
"202110030sfo","LockTy00","WR","Tyler Lockett","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,24,0,19,0,0,0,0,0,0,"SEA","SFO",0,0,0,0,0,0,6.4,6.4,4.4,4.4,4.4,4.4,0,0,0,0,0,0,0,29,4,0,48,86,"SEA","SFO",28,21,"False","outdoors","grass",80,33,0,-2.5,"SFO",52,2021-10-03
"202110030sfo","SwaiFr00","WR","Freddie Swain","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,1,13,0,0,0,0,0,0,"SEA","SFO",0,0,0,0,0,0,11,11,9.5,9.5,9.5,9.5,0,0,0,0,0,0,0,13.2,10,0,25,45,"SEA","SFO",28,21,"False","outdoors","grass",80,33,0,-2.5,"SFO",52,2021-10-03
"202110030sfo","DissWi00","TE","Will Dissly","SEA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,0,0,0,0,0,0,"SEA","SFO",0,0,0,0,0,0,2.5,2.5,1.5,1.5,1.5,1.5,0,0,0,0,0,0,0,-7,12,0,46,82,"SEA","SFO",28,21,"False","outdoors","grass",80,33,0,-2.5,"SFO",52,2021-10-03
